user_id,recomm_items,true_items
237636,"887, 528, 786, 456, 646, 370, 1362, 886, 167926, 9704, 1018, 596, 12187, 2316, 688, 602, 687, 1248, 696, 1922",181147
286951,"370, 412, 458, 403, 646, 1362, 887, 436, 167790, 418, 167946, 2911, 528, 592, 466, 422, 9621, 1248, 600, 430",168756
77242,"422, 492, 1330, 957, 466, 1066, 167847, 602, 436, 370, 3213, 9621, 1517, 592, 412, 9665, 454, 168639, 660, 167790",957
368092,"1059, 458, 456, 828, 386, 436, 168639, 3213, 525, 412, 1266, 167946, 428, 167844, 985, 167865, 769, 696, 647, 1066",2370
368648,"1877, 449, 3103, 458, 443, 546, 384, 1400, 1294, 454, 592, 1730, 168177, 904, 1132, 441, 1797, 1000, 1924, 1158",1877
255143,"786, 167847, 514, 168644, 456, 974, 422, 471, 468, 509, 708, 1330, 1048, 1070, 470, 1193, 573, 9621, 1396, 418",2071
368785,"456, 466, 386, 1330, 390, 696, 886, 10335, 687, 1018, 602, 168177, 168309, 528, 560, 384, 12249, 1063, 1248, 167762",2113
243487,"786, 448, 886, 522, 456, 428, 887, 538, 546, 167775, 1551, 9665, 443, 470, 924, 1922, 9713, 645, 907, 1007",733
361584,"470, 456, 1193, 167847, 528, 167762, 1855, 422, 1248, 540, 1001, 1922, 438, 439, 957, 386, 1683, 506, 471, 733",181833
368790,"2539, 786, 1248, 887, 390, 1058, 644, 640, 167800, 2565, 888, 600, 386, 168177, 696, 1342, 458, 687, 1330, 724",9969
197620,"1362, 370, 592, 541, 442, 3213, 458, 1396, 786, 602, 10588, 168007, 1066, 886, 644, 907, 10168, 887, 445, 449",1362
37185,"442, 492, 1551, 546, 522, 390, 443, 786, 743, 424, 430, 1000, 10357, 573, 915, 1797, 648, 1044, 2759, 906",602
368802,"449, 2509, 454, 3213, 540, 492, 913, 924, 646, 613, 1539, 525, 1066, 527, 3106, 9621, 168630, 167775, 412, 9996",3118
137675,"1018, 786, 466, 1266, 528, 512, 696, 887, 506, 2832, 1855, 180558, 1106, 384, 820, 379, 386, 443, 424, 1063",924
98109,"167847, 1330, 456, 422, 10335, 168644, 167775, 468, 733, 540, 1193, 813, 167763, 522, 3073, 602, 167762, 1396, 1048, 418",167847
368788,"167775, 886, 1797, 786, 449, 876, 1330, 473, 546, 1363, 167847, 168644, 471, 10878, 1922, 522, 733, 10322, 517, 748",167660
135496,"1248, 9996, 449, 540, 786, 412, 466, 3103, 2156, 384, 1683, 9547, 436, 12552, 1539, 3071, 1979, 498, 2558, 696",456
27263,"167847, 1330, 456, 10335, 422, 168644, 468, 733, 167775, 540, 813, 167763, 1193, 602, 3073, 522, 1396, 167762, 1048, 786",167847
368835,"3030, 724, 9704, 1066, 645, 418, 1132, 443, 390, 1069, 2331, 167847, 412, 906, 168596, 1330, 514, 167762, 168177, 1878",3030
188035,"786, 1248, 514, 696, 468, 167926, 428, 12552, 552, 1816, 168301, 168644, 924, 167956, 483, 10335, 9996, 9704, 2576, 3102",474
342043,"471, 748, 512, 1248, 9665, 540, 390, 1855, 167775, 648, 3102, 9621, 886, 438, 3096, 472, 397, 724, 168642, 1724",466
286881,"914, 786, 645, 888, 724, 1730, 1132, 913, 1855, 418, 494, 1001, 500, 1539, 774, 9996, 514, 687, 390, 1308",168741
87667,"786, 468, 443, 898, 696, 167844, 1788, 2020, 887, 442, 924, 449, 424, 2485, 457, 167926, 514, 733, 384, 492",2020
37250,"9704, 887, 786, 645, 3104, 386, 390, 696, 454, 3213, 1066, 456, 506, 3030, 3106, 602, 1907, 168596, 2921, 10450",167775
367996,"1066, 492, 422, 168596, 456, 645, 527, 646, 412, 9704, 167790, 696, 613, 1322, 168177, 457, 957, 167872, 1000, 168639",180283
368887,"522, 386, 1551, 442, 546, 828, 786, 1266, 1330, 627, 167865, 517, 733, 167775, 390, 540, 167847, 1396, 520, 448",1945
186145,"786, 390, 1077, 599, 442, 500, 10168, 468, 492, 2798, 1551, 168644, 12552, 466, 1396, 1816, 648, 522, 471, 913",445
368605,"418, 168639, 512, 724, 468, 458, 592, 412, 466, 370, 600, 390, 492, 1174, 11578, 527, 474, 9713, 884, 9665",167793
215841,"428, 786, 470, 454, 1120, 458, 1266, 167926, 449, 456, 2565, 371, 522, 1410, 10335, 442, 168644, 490, 525, 468",458
368909,"887, 687, 527, 418, 546, 1354, 733, 456, 1120, 442, 1066, 12678, 876, 828, 646, 167847, 444, 455, 1140, 168653",1354
368936,"9704, 786, 3104, 887, 454, 3213, 3106, 645, 646, 428, 390, 468, 386, 525, 886, 167926, 2921, 696, 443, 3030",589
368938,"786, 167926, 1248, 887, 696, 646, 449, 370, 1730, 428, 167946, 528, 443, 645, 857, 456, 3104, 640, 3102, 457",403
368937,"10335, 1330, 456, 786, 167847, 468, 733, 648, 1001, 886, 528, 466, 180493, 560, 3036, 181886, 10168, 3102, 180422, 9619",1495
368940,"971, 466, 2485, 733, 522, 724, 599, 468, 696, 167790, 3103, 906, 442, 499, 1330, 9713, 647, 384, 10357, 9621",904
368951,"786, 468, 514, 696, 1248, 167926, 428, 12552, 552, 1816, 168301, 168644, 483, 167956, 924, 9704, 9996, 498, 2576, 908",1400
368953,"9704, 887, 786, 645, 3104, 390, 386, 454, 696, 1066, 3213, 456, 3030, 506, 1907, 3106, 602, 168596, 10450, 167957",1905
19865,"3102, 1248, 696, 3213, 9996, 525, 449, 1730, 1174, 458, 724, 471, 748, 2316, 3154, 540, 472, 168639, 640, 445",180895
191349,"449, 167846, 422, 454, 438, 757, 1889, 386, 506, 10700, 1001, 3213, 904, 592, 9748, 1248, 10262, 1963, 470, 1855",180438
271174,"458, 470, 370, 412, 1363, 167946, 1905, 457, 648, 525, 647, 418, 541, 167844, 492, 644, 1362, 428, 2316, 445",458
251510,"458, 470, 370, 412, 1363, 1905, 167946, 647, 457, 167844, 492, 525, 541, 648, 418, 1362, 644, 2316, 428, 869",458
266612,"458, 470, 370, 412, 167946, 1905, 1363, 541, 647, 457, 525, 648, 167844, 492, 418, 1362, 644, 2316, 428, 397",458
134479,"2168, 696, 828, 168639, 2153, 422, 1066, 1024, 1335, 9713, 167872, 1922, 2565, 1266, 9933, 517, 857, 456, 10828, 2789",2153
8460,"522, 1551, 386, 442, 546, 828, 1266, 627, 786, 1330, 390, 733, 167865, 517, 466, 540, 448, 428, 600, 167775",694
206125,"2539, 786, 1248, 887, 390, 1058, 640, 167800, 644, 2565, 888, 1342, 696, 1330, 458, 386, 600, 168177, 424, 724",495
369024,"1330, 466, 167847, 10335, 886, 168177, 422, 167775, 1797, 559, 167800, 560, 876, 522, 2798, 957, 602, 520, 2988, 168644",1248
28569,"9704, 887, 786, 645, 3104, 386, 390, 696, 1066, 454, 3213, 456, 3030, 506, 3106, 1907, 168596, 602, 10450, 167957",9704
369025,"386, 522, 456, 390, 470, 10335, 167831, 168177, 9704, 449, 168046, 506, 168639, 913, 602, 167762, 3213, 167865, 1248, 869",9621
58631,"592, 512, 757, 1362, 1400, 507, 370, 1551, 422, 12412, 1715, 1855, 647, 474, 495, 9621, 168007, 957, 492, 644",540
369038,"418, 660, 495, 2986, 167762, 470, 493, 1479, 456, 907, 1066, 527, 573, 687, 512, 383, 468, 3238, 2806, 167790",386
369042,"818, 466, 786, 1248, 10335, 546, 602, 386, 906, 648, 1198, 599, 1199, 168644, 384, 12552, 474, 1730, 168177, 167855",818
369043,"167790, 1066, 422, 3085, 645, 646, 418, 471, 468, 514, 1330, 370, 520, 660, 492, 643, 573, 2040, 708, 167775",443
369069,"818, 786, 466, 1248, 10335, 546, 602, 386, 648, 906, 1198, 1199, 168644, 12552, 474, 599, 167855, 1730, 181147, 384",818
369072,"2558, 696, 786, 1132, 438, 1922, 528, 517, 540, 430, 2205, 1294, 10335, 490, 456, 398, 3102, 3103, 3213, 906",2558
34183,"449, 3213, 1248, 454, 786, 167775, 167844, 10335, 1730, 528, 1551, 3102, 9996, 1922, 10871, 2549, 1363, 774, 386, 384",599
188582,"1330, 466, 1979, 886, 10335, 887, 384, 168177, 454, 167847, 2485, 424, 1063, 1001, 602, 1070, 1405, 743, 370, 559",646
188505,"458, 1248, 454, 1330, 167847, 10335, 696, 471, 384, 9621, 167782, 385, 3102, 403, 167947, 1000, 422, 181147, 1878, 1979",466
369104,"696, 887, 786, 466, 456, 9704, 2907, 390, 492, 1066, 646, 527, 497, 494, 457, 9933, 602, 167926, 599, 386",2843
310584,"525, 540, 458, 828, 3102, 454, 449, 470, 3213, 646, 468, 640, 428, 3104, 522, 403, 167844, 167872, 1905, 813",1812
38275,"1551, 442, 522, 492, 449, 592, 167844, 3103, 573, 546, 1797, 2485, 371, 167775, 474, 904, 386, 1198, 1318, 602",528
278332,"386, 456, 522, 390, 10335, 470, 167831, 602, 449, 506, 168046, 466, 468, 168177, 9704, 1248, 869, 3213, 904, 913",386
369116,"422, 492, 466, 1330, 957, 1066, 167847, 602, 436, 3213, 592, 9621, 370, 412, 9665, 454, 660, 168639, 1517, 648",167775
100796,"560, 10335, 1330, 492, 886, 386, 167847, 602, 466, 546, 541, 1396, 436, 528, 168644, 449, 167926, 786, 3213, 428",12249
154124,"390, 386, 560, 471, 786, 168639, 512, 1330, 522, 696, 9704, 481, 819, 1269, 1380, 428, 1310, 2539, 3213, 167847",168072
369143,"449, 3213, 1248, 454, 786, 167775, 167844, 1730, 3102, 528, 1551, 10335, 9996, 774, 10871, 167926, 1922, 2549, 1363, 386",786
251865,"600, 466, 9845, 412, 442, 418, 422, 1058, 454, 370, 2599, 474, 538, 602, 10168, 9621, 403, 522, 887, 520",2599
275097,"924, 443, 786, 449, 645, 167844, 985, 538, 454, 887, 1248, 506, 3231, 1967, 757, 168301, 167926, 498, 3213, 532",2000
367027,"887, 456, 9704, 12187, 688, 454, 646, 1907, 370, 457, 1786, 739, 1400, 602, 1362, 786, 2316, 995, 169054, 765",3106
369153,"10211, 443, 492, 466, 454, 370, 458, 418, 422, 602, 600, 687, 445, 1063, 167800, 886, 648, 384, 1979, 3213",10211
369154,"466, 1922, 2517, 9665, 646, 647, 1248, 512, 167762, 696, 430, 1396, 643, 828, 906, 168213, 1266, 527, 1308, 386",2517
369191,"1330, 466, 167847, 10335, 886, 168177, 422, 167775, 1797, 167800, 560, 876, 957, 602, 522, 559, 2798, 2988, 520, 9619",470
369195,"428, 786, 470, 454, 1120, 1266, 458, 167926, 522, 449, 371, 456, 2565, 1410, 442, 10335, 525, 168644, 468, 490",889
23691,"167844, 470, 466, 468, 1015, 384, 645, 412, 540, 9933, 449, 1551, 167946, 457, 458, 371, 168639, 1922, 924, 168309",1269
160963,"418, 492, 1502, 167847, 403, 436, 786, 1551, 9933, 168639, 733, 468, 9621, 9713, 10168, 181147, 514, 1539, 10438, 3238",1490
336797,"10005, 592, 1362, 559, 579, 2921, 887, 786, 1070, 691, 1266, 474, 528, 2549, 682, 168642, 813, 10335, 167775, 573",3174
369214,"887, 786, 602, 774, 9704, 687, 167831, 646, 12187, 456, 1788, 688, 418, 168007, 1907, 604, 1730, 9996, 497, 1400",10357
268634,"592, 370, 12412, 512, 1362, 9621, 757, 600, 507, 924, 436, 887, 647, 458, 475, 1363, 875, 168007, 1147, 12532",12076
243418,"466, 1330, 474, 600, 913, 168987, 384, 3106, 168177, 422, 646, 181854, 1248, 390, 2485, 1041, 818, 1922, 602, 167800",167831
369222,"167865, 522, 412, 386, 646, 454, 613, 887, 517, 908, 168213, 168046, 2555, 458, 9621, 471, 528, 455, 168177, 546",418
21137,"525, 540, 458, 828, 3102, 454, 470, 449, 3213, 468, 646, 640, 522, 3104, 428, 813, 403, 1905, 167844, 379",525
50856,"449, 3213, 1248, 454, 786, 167775, 167844, 528, 1730, 3102, 1551, 10335, 9996, 774, 10871, 2549, 386, 1922, 167926, 384",592
184633,"466, 1330, 474, 600, 913, 168987, 384, 168177, 3106, 422, 646, 181854, 1248, 10335, 2485, 390, 1041, 602, 818, 167800",646
74293,"1797, 167775, 1330, 466, 442, 648, 1539, 3103, 10335, 471, 1551, 546, 9665, 1812, 10322, 876, 640, 1021, 3102, 506",466
280946,"167800, 466, 1330, 886, 644, 540, 2539, 2565, 9621, 481, 10335, 370, 445, 1248, 875, 1269, 10211, 422, 600, 1063",2843
369232,"445, 2403, 370, 422, 458, 466, 3102, 646, 1330, 168177, 403, 648, 653, 10168, 443, 424, 10211, 9996, 1730, 168756",167844
177637,"1730, 449, 887, 9996, 167926, 3102, 10357, 724, 1363, 786, 914, 168177, 1400, 646, 1248, 505, 436, 660, 774, 995",454
369235,"386, 456, 522, 390, 10335, 470, 167831, 9704, 466, 168177, 602, 168046, 506, 468, 168639, 3213, 449, 1248, 869, 167865",3213
369236,"9665, 471, 1922, 168639, 466, 418, 422, 886, 3213, 10335, 1905, 10322, 506, 1248, 1310, 957, 1797, 687, 1024, 439",1217
208426,"525, 540, 458, 449, 828, 3102, 454, 470, 3213, 468, 646, 522, 640, 428, 3104, 813, 1266, 1905, 9665, 403",522
271862,"167775, 471, 1330, 422, 522, 599, 546, 1248, 167706, 167847, 403, 466, 592, 168177, 180728, 573, 370, 3075, 436, 1266",2696
262719,"1812, 1248, 390, 1266, 522, 506, 168639, 386, 1797, 471, 645, 167775, 887, 1551, 724, 2316, 1342, 442, 1907, 1330",2772
11998,"743, 492, 442, 168177, 424, 908, 828, 924, 1066, 540, 1551, 384, 10438, 383, 454, 167831, 1058, 512, 168455, 925",370
369277,"974, 470, 786, 887, 443, 456, 645, 573, 660, 2481, 439, 167846, 1158, 168007, 12675, 2020, 509, 1362, 468, 1132",10564
153104,"9665, 471, 168639, 1922, 418, 687, 422, 1905, 828, 648, 1120, 1024, 886, 506, 10517, 3213, 647, 957, 1248, 439",168800
369280,"458, 167844, 470, 167946, 457, 412, 468, 370, 647, 1342, 1000, 443, 525, 384, 168639, 449, 541, 492, 445, 1905",456
369294,"442, 492, 546, 522, 1551, 390, 443, 743, 424, 573, 10357, 786, 430, 1000, 167775, 915, 813, 2759, 1044, 1797",442
351460,"696, 786, 424, 3213, 430, 379, 456, 3102, 2558, 167926, 10405, 466, 1058, 2907, 1248, 906, 9704, 1228, 168633, 168589",424
79591,"696, 470, 9704, 786, 456, 887, 2921, 428, 3213, 3104, 390, 1058, 379, 468, 504, 915, 541, 1905, 497, 886",2921
141693,"733, 457, 470, 10335, 1058, 458, 573, 167847, 167844, 2485, 599, 442, 468, 522, 497, 540, 499, 492, 1048, 428",1392
369329,"887, 466, 527, 647, 646, 1269, 412, 512, 492, 370, 1400, 9665, 592, 418, 1922, 2331, 9704, 1399, 167872, 696",887
369334,"466, 1330, 474, 600, 913, 168987, 384, 168177, 3106, 422, 181854, 10335, 602, 646, 390, 2485, 1041, 1922, 818, 1248",1266
369335,"466, 1400, 9650, 573, 442, 167775, 473, 786, 2559, 1816, 9996, 1922, 592, 3106, 527, 1883, 181147, 500, 2596, 1730",2622
87977,"390, 471, 168639, 466, 442, 733, 724, 645, 386, 819, 512, 522, 1380, 9704, 640, 534, 167935, 494, 168182, 1812",906
204046,"457, 887, 456, 458, 167844, 492, 1066, 886, 442, 384, 167926, 696, 1551, 167847, 497, 995, 9933, 2832, 541, 10405",9665
78397,"786, 696, 403, 2565, 525, 428, 466, 1120, 3102, 646, 370, 167872, 1248, 3213, 640, 645, 500, 9704, 2539, 379",517
368807,"522, 1116, 828, 386, 813, 456, 540, 458, 645, 592, 471, 9713, 1855, 168639, 472, 474, 167946, 913, 682, 525",1116
299837,"371, 786, 470, 167844, 428, 468, 1551, 908, 1909, 1410, 1000, 438, 449, 9933, 592, 442, 167775, 3213, 167846, 167847",3244
369409,"466, 1330, 474, 600, 913, 168987, 384, 168177, 3106, 390, 422, 646, 181854, 2485, 1041, 602, 818, 1248, 534, 1922",869
263972,"167865, 522, 386, 733, 540, 412, 546, 1375, 517, 528, 908, 887, 471, 168046, 559, 828, 2796, 2555, 168177, 1132",509
369431,"442, 492, 390, 1551, 546, 522, 443, 10357, 424, 743, 1000, 786, 430, 573, 648, 915, 1797, 1044, 2759, 813",9996
369451,"422, 492, 1330, 466, 957, 167847, 1066, 602, 436, 592, 370, 9621, 9665, 168639, 412, 3213, 1517, 648, 167790, 454",786
116109,"1058, 9621, 592, 470, 473, 422, 167790, 499, 599, 12284, 908, 514, 167831, 1716, 1132, 1479, 573, 10149, 458, 733",2365
283161,"786, 828, 696, 9704, 645, 1362, 9713, 1007, 648, 682, 443, 974, 168013, 167872, 1922, 167785, 167926, 442, 887, 517",666
19976,"696, 786, 466, 1248, 3213, 424, 430, 2558, 10405, 167926, 3102, 906, 456, 2895, 403, 2907, 181147, 1308, 1066, 1228",397
369461,"786, 1248, 514, 696, 468, 167926, 428, 12552, 552, 1816, 168301, 168644, 167956, 483, 924, 10335, 9996, 9704, 3102, 2576",168639
365731,"443, 646, 442, 886, 645, 602, 167844, 10211, 3213, 1266, 876, 974, 10357, 168007, 2485, 1007, 648, 912, 924, 985",10564
369464,"449, 646, 3213, 167844, 454, 1551, 422, 1248, 2316, 9665, 1922, 660, 384, 2629, 1266, 908, 10871, 604, 687, 1730",2592
271242,"168639, 167775, 540, 2546, 520, 828, 1922, 454, 2815, 813, 2316, 579, 422, 471, 646, 1266, 3213, 648, 1812, 748",1362
369490,"12675, 512, 442, 471, 424, 974, 492, 696, 3103, 1551, 168653, 573, 10168, 957, 384, 743, 10357, 390, 397, 886",786
258695,"456, 733, 10335, 167847, 470, 386, 687, 602, 1058, 1132, 167762, 428, 468, 522, 688, 599, 1193, 497, 2549, 1422",456
367560,"1551, 442, 522, 492, 449, 592, 167844, 546, 3103, 573, 386, 1797, 2485, 474, 904, 371, 602, 167775, 1198, 1318",1251
369493,"1551, 522, 442, 492, 449, 592, 167844, 546, 3103, 573, 386, 1797, 371, 167775, 904, 602, 1198, 2485, 915, 3213",1251
138588,"786, 645, 696, 1855, 2773, 514, 438, 506, 9704, 1248, 3102, 1124, 443, 1001, 456, 924, 1193, 499, 1132, 3213",454
368995,"9933, 602, 497, 167844, 181147, 957, 887, 456, 1400, 168644, 1269, 3213, 1132, 168309, 492, 438, 3103, 3055, 808, 167847",738
369517,"412, 370, 466, 647, 1058, 2648, 600, 646, 470, 458, 887, 645, 602, 422, 522, 418, 1066, 1363, 167865, 660",1718
232187,"733, 470, 1058, 390, 10335, 573, 167847, 599, 167775, 522, 1120, 499, 1132, 2485, 444, 3008, 913, 1048, 724, 1905",3137
339401,"3102, 786, 1248, 449, 696, 10335, 471, 525, 9996, 1730, 1001, 3213, 445, 886, 12250, 528, 748, 1994, 167926, 908",3102
369525,"1322, 1066, 1248, 3103, 422, 454, 3213, 492, 449, 506, 696, 1132, 546, 456, 438, 1855, 9704, 743, 167775, 527",644
153195,"1322, 1066, 1248, 3103, 454, 422, 3213, 506, 449, 696, 492, 1132, 546, 9704, 456, 1855, 527, 167775, 743, 438",644
323360,"436, 492, 1248, 370, 422, 3213, 512, 522, 9621, 1922, 10335, 1266, 471, 915, 2525, 386, 3103, 168046, 600, 449",506
369542,"786, 3102, 449, 418, 1730, 428, 167926, 1001, 468, 371, 9543, 887, 10335, 167946, 9996, 648, 167844, 168942, 525, 168644",9543
369564,"3030, 724, 9704, 645, 418, 1066, 443, 390, 1132, 2331, 1069, 412, 906, 168177, 168596, 167847, 1330, 167762, 514, 3104",3030
284986,"786, 500, 10335, 167775, 428, 403, 646, 528, 748, 517, 599, 473, 2798, 648, 2510, 2840, 454, 444, 168644, 722",1377
369576,"9665, 471, 1922, 168639, 422, 418, 466, 886, 3213, 10335, 506, 10322, 1905, 957, 1024, 1310, 687, 1797, 1248, 648",1174
285287,"522, 1551, 386, 442, 546, 828, 1266, 540, 627, 167865, 1330, 517, 733, 167775, 786, 167847, 520, 390, 436, 1396",522
369598,"2558, 696, 786, 438, 1132, 1922, 540, 528, 517, 430, 1294, 2205, 3213, 490, 398, 456, 3102, 10335, 9996, 906",1304
369617,"613, 9996, 647, 1797, 471, 167775, 1330, 3103, 10357, 1539, 512, 430, 466, 1269, 1228, 886, 592, 168177, 370, 971",1236
369618,"3085, 418, 1066, 468, 167790, 466, 1330, 471, 512, 9713, 646, 386, 167847, 390, 9665, 2832, 2540, 167775, 422, 645",2564
369634,"1396, 786, 12552, 602, 813, 167847, 522, 442, 386, 492, 9748, 422, 1362, 560, 682, 10168, 449, 424, 167844, 645",1464
23333,"436, 492, 422, 370, 1248, 3213, 512, 9621, 10335, 1922, 386, 915, 522, 471, 1266, 168046, 2525, 600, 3103, 167847",499
174266,"906, 466, 645, 696, 442, 390, 818, 456, 786, 602, 430, 1066, 474, 378, 167872, 2534, 2558, 386, 1000, 2331",699
299189,"906, 456, 818, 438, 699, 167872, 645, 442, 602, 473, 430, 696, 1066, 3030, 168007, 2331, 1362, 1266, 2534, 466",1062
322741,"696, 786, 602, 456, 466, 3213, 419, 1248, 443, 1066, 906, 422, 9704, 403, 887, 886, 454, 430, 957, 424",168327
19666,"167844, 470, 449, 468, 384, 1551, 458, 457, 9933, 645, 167946, 924, 371, 1922, 443, 1000, 1967, 1015, 1342, 412",168737
188772,"1018, 786, 466, 512, 1266, 506, 2832, 887, 528, 1855, 696, 180558, 724, 424, 379, 1106, 3054, 820, 971, 10357",2272
369667,"470, 167762, 527, 456, 512, 418, 468, 2939, 786, 913, 2098, 9713, 645, 1132, 643, 1066, 2874, 168639, 1294, 1517",748
369676,"644, 887, 168630, 492, 540, 495, 370, 527, 442, 458, 905, 12552, 660, 445, 599, 9619, 1979, 1362, 769, 1066",648
369678,"886, 1330, 167775, 786, 168644, 10335, 528, 456, 443, 471, 9713, 876, 419, 9665, 560, 602, 540, 448, 470, 509",167775
101764,"386, 522, 456, 10335, 390, 470, 167831, 168046, 168177, 602, 449, 506, 468, 167865, 9704, 869, 3213, 904, 436, 402",168201
130257,"445, 466, 458, 3102, 648, 449, 1362, 422, 644, 653, 481, 724, 370, 2316, 454, 378, 468, 1330, 167844, 604",390
33265,"733, 470, 1058, 390, 10335, 599, 167847, 573, 1120, 1132, 499, 913, 724, 2485, 522, 3008, 1048, 167775, 540, 444",3076
369729,"708, 514, 1330, 422, 786, 9621, 471, 167847, 1248, 1539, 167790, 470, 645, 813, 1070, 438, 2921, 12552, 1683, 181971",2638
293189,"442, 492, 1551, 546, 390, 522, 443, 743, 786, 424, 10357, 1000, 430, 1797, 573, 915, 1044, 813, 2759, 167775",470
304874,"167847, 456, 1330, 422, 470, 813, 468, 1193, 10335, 1266, 2168, 168644, 682, 733, 386, 167763, 167844, 1396, 418, 2789",769
277270,"887, 456, 12187, 9704, 688, 786, 646, 1907, 454, 370, 457, 1786, 739, 1400, 602, 497, 1362, 765, 995, 2316",2525
369473,"466, 167855, 10335, 887, 1922, 438, 1330, 957, 9665, 449, 492, 573, 540, 167762, 1266, 602, 1198, 599, 2462, 456",167847
22380,"456, 887, 602, 167847, 439, 386, 457, 10335, 167762, 527, 1193, 1422, 2534, 982, 438, 1132, 696, 886, 1066, 786",456
353074,"167775, 2596, 442, 592, 887, 731, 2832, 546, 457, 786, 9665, 500, 9996, 757, 428, 913, 1266, 505, 995, 167762",168111
135465,"386, 443, 3213, 466, 602, 886, 522, 449, 645, 1248, 390, 1551, 456, 646, 436, 1007, 876, 9704, 904, 1266",1248
183796,"828, 2168, 813, 522, 167872, 512, 1266, 646, 525, 9665, 520, 168177, 9713, 168636, 1905, 1059, 1066, 1114, 180677, 168639",2168
278003,"418, 466, 492, 474, 168754, 602, 468, 412, 645, 1066, 592, 390, 512, 422, 613, 924, 1400, 600, 1236, 442",167802
222585,"602, 456, 466, 957, 412, 786, 422, 9933, 887, 419, 468, 3213, 454, 1330, 386, 1362, 443, 418, 886, 167847",168589
369797,"418, 412, 454, 458, 924, 602, 443, 167846, 499, 1739, 506, 3213, 386, 497, 1396, 436, 985, 390, 167865, 498",10611
124927,"786, 1248, 696, 514, 468, 167926, 428, 12552, 552, 168644, 1816, 168301, 483, 167956, 924, 9704, 10335, 9996, 2576, 3102",500
276887,"386, 522, 456, 470, 390, 10335, 167831, 466, 168177, 9704, 168046, 602, 449, 506, 167865, 904, 468, 3213, 869, 168639",1967
182508,"466, 2785, 1120, 1000, 444, 445, 167844, 2798, 1070, 470, 506, 472, 168639, 687, 1147, 2020, 2316, 2559, 428, 3106",1722
35569,"436, 370, 492, 422, 1248, 3213, 9621, 10335, 512, 522, 1922, 600, 915, 386, 2525, 168046, 3103, 1266, 471, 167847",10320
324059,"748, 527, 167775, 1400, 506, 471, 3102, 886, 648, 528, 828, 813, 696, 473, 579, 1724, 1248, 534, 9621, 559",1400
369828,"418, 168639, 913, 436, 512, 492, 466, 724, 1922, 1248, 386, 422, 9713, 600, 168328, 390, 769, 168177, 592, 1174",913
369829,"525, 540, 458, 828, 3102, 454, 449, 3213, 470, 646, 468, 640, 522, 3104, 428, 403, 813, 1266, 9665, 687",10102
334449,"449, 1248, 540, 3213, 9996, 454, 528, 167775, 3102, 1266, 1730, 384, 525, 167844, 1805, 167926, 646, 2316, 10168, 167946",3002
333419,"786, 1248, 696, 514, 468, 167926, 428, 12552, 552, 168301, 1816, 924, 168644, 167956, 483, 9996, 3102, 498, 9704, 908",1922
369831,"525, 540, 458, 3102, 828, 449, 454, 3213, 470, 468, 646, 640, 522, 428, 3104, 813, 403, 1266, 167844, 1905",443
55862,"466, 470, 733, 379, 1370, 167855, 499, 957, 2567, 9621, 748, 536, 512, 696, 492, 422, 599, 497, 390, 439",2156
137619,"540, 733, 471, 1266, 769, 1132, 1248, 407, 10168, 724, 168639, 913, 1464, 10335, 438, 541, 1718, 525, 385, 1058",466
369859,"525, 540, 458, 828, 454, 3102, 449, 470, 3213, 468, 640, 646, 3104, 522, 813, 428, 167844, 403, 386, 1266",180493
38046,"887, 456, 9704, 12187, 786, 688, 454, 370, 646, 1907, 457, 1786, 602, 1362, 739, 1400, 497, 995, 765, 169054",887
266472,"390, 471, 168639, 466, 442, 733, 645, 386, 724, 819, 512, 522, 1380, 9704, 534, 644, 167935, 494, 1812, 168182",1193
154190,"1979, 2382, 724, 454, 645, 733, 696, 167846, 443, 390, 471, 424, 2189, 1070, 1132, 3102, 468, 472, 445, 167844",2604
6799,"645, 390, 924, 1066, 9704, 167844, 1342, 906, 443, 538, 494, 887, 1399, 2565, 1007, 724, 2485, 2648, 522, 2984",168453
369869,"390, 471, 168639, 466, 733, 442, 645, 386, 724, 819, 512, 1380, 522, 9704, 494, 640, 534, 644, 167935, 418",3062
258408,"786, 12639, 1248, 466, 3071, 454, 924, 167775, 449, 514, 540, 1410, 167865, 498, 9621, 427, 10438, 1018, 913, 538",1248
46706,"418, 602, 436, 422, 412, 957, 370, 3213, 600, 9933, 468, 502, 786, 887, 1362, 492, 466, 497, 167790, 168639",180406
122107,"167775, 886, 1797, 876, 786, 449, 1330, 546, 473, 1363, 522, 167847, 168644, 442, 10878, 471, 517, 1539, 1922, 913",167775
252955,"454, 466, 1922, 506, 2783, 9996, 602, 2501, 743, 887, 10438, 473, 813, 168177, 1539, 1396, 1363, 1400, 599, 9704",167706
161496,"733, 470, 1058, 10335, 390, 599, 167847, 573, 1120, 1132, 913, 522, 2485, 499, 724, 444, 167775, 3008, 1048, 540",422
369872,"167865, 522, 412, 386, 646, 454, 517, 613, 887, 908, 471, 168213, 168046, 2555, 458, 9621, 528, 455, 168177, 546",786
369878,"522, 386, 1551, 546, 442, 828, 1266, 786, 627, 540, 517, 1330, 167865, 167847, 390, 1396, 436, 733, 471, 167775",522
369881,"592, 370, 12412, 512, 1362, 9621, 757, 600, 507, 436, 924, 458, 887, 647, 475, 168007, 1363, 472, 875, 2921",1922
42664,"1797, 1330, 466, 167775, 10335, 1539, 3103, 886, 1551, 1066, 471, 167790, 1041, 648, 876, 3106, 442, 492, 1347, 2485",181729
